doc_id,volume,state_variation,version_date,source_file,path,anchor_id,parent_anchor_id,order_in_parent,para_start,para_end,unit_label,unit_type,compliance_weight,title,text,text_html,defined_term,contains_shall,contains_must,external_refs,internal_refs,satisfies_pr_ids,related_unit_ids,asset_type,asset_id,asset_caption,asset_alt_text,page_start,page_end,bbox_json,extract_confidence,warnings,ncc_pathway,normative_status,conditionality,heading_context,raw_title,raw_text,applies_state,variation_action,affected_unit_label,affected_subparts,affects_anchor_id,table_grid_json,table_key_values,base_unit_label,affected_subclause,conditions_text,exceptions_text,requirements_list,standards_referenced,notes_quality,discipline,table_purpose,table_id,table_label,applies_to_volume,applies_to_class,volume_hierarchy,dataset_coverage,scope_conditions,formula_json,constant_value,constant_name,pathway_alternative_to,verification_method_for,section_code,part_code,indexable
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2O1,"",674,2439,2449,C2O1,DEFINITION,"",Objective,"C2O1 Objective  [2019: CO2]  The Objective of this Part is to—  (a) safeguard people from illness, injury or loss (including loss of amenity) due to the failure of a sanitary drainage installation; and  (b) ensure that a sanitary drainage installation is suitable; and  (c) conserve water and energy; and  (d) safeguard the environment; and  (e) safeguard public and private infrastructure; and  (f) safeguard people from illness caused by the discharge of swimming poolwaste water; and  (g) protect other propertyfrom damage caused by the discharge of swimming poolwaste water; and  (h) ensure that a sanitary drainage installation is designed and is capable of being maintained so that throughout its serviceable life it will continue to satisfy Objectives(a) to(g).","C2O1 Objective  [2019: CO2]  The Objective of this Part is to—  (a) safeguard people from illness, injury or loss (including loss of amenity) due to the failure of a sanitary drainage installation; and  (b) ensure that a sanitary drainage installation is suitable; and  (c) conserve water and energy; and  (d) safeguard the environment; and  (e) safeguard public and private infrastructure; and  (f) safeguard people from illness caused by the discharge of swimming poolwaste water; and  (g) protect other propertyfrom damage caused by the discharge of swimming poolwaste water; and  (h) ensure that a sanitary drainage installation is designed and is capable of being maintained so that throughout its serviceable life it will continue to satisfy Objectives(a) to(g).","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Objective,"C2O1 Objective  [2019: CO2]  The Objective of this Part is to—  (a) safeguard people from illness, injury or loss (including loss of amenity) due to the failure of a sanitary drainage installation; and  (b) ensure that a sanitary drainage installation is suitable; and  (c) conserve water and energy; and  (d) safeguard the environment; and  (e) safeguard public and private infrastructure; and  (f) safeguard people from illness caused by the discharge of swimming poolwaste water; and  (g) protect other propertyfrom damage caused by the discharge of swimming poolwaste water; and  (h) ensure that a sanitary drainage installation is designed and is capable of being maintained so that throughout its serviceable life it will continue to satisfy Objectives(a) to(g).","","","","","","","",C2O1,"","","","","","",MechanicalServices,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2F1,"",675,2450,2452,C2F1,OTHER,"",Disposal system,"C2F1 Disposal system  [2019: CF2.1]  Sanitary fixtures and sanitary appliances must be provided with an adequate disposal system that does not impact adversely on occupants of the premises, property, the environment or the Network Utility Operator’s infrastructure.","C2F1 Disposal system  [2019: CF2.1]  Sanitary fixtures and sanitary appliances must be provided with an adequate disposal system that does not impact adversely on occupants of the premises, property, the environment or the Network Utility Operator’s infrastructure.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Disposal system,"C2F1 Disposal system  [2019: CF2.1]  Sanitary fixtures and sanitary appliances must be provided with an adequate disposal system that does not impact adversely on occupants of the premises, property, the environment or the Network Utility Operator’s infrastructure.","","","","","","","",C2F1,"","","","","","",Stormwater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2F2,"",676,2453,2455,C2F2,OTHER,"",Swimming pool wastewater disposal,C2F2 Swimming pool wastewater disposal  [2019: CF2.2]  Adequate means for the disposal of swimming poolwater and drainage is to be provided for each swimming pool.,C2F2 Swimming pool wastewater disposal  [2019: CF2.2]  Adequate means for the disposal of swimming poolwater and drainage is to be provided for each swimming pool.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Swimming pool wastewater disposal,C2F2 Swimming pool wastewater disposal  [2019: CF2.2]  Adequate means for the disposal of swimming poolwater and drainage is to be provided for each swimming pool.,"","","","","","","",C2F2,"","","","","","",Stormwater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P1,"",677,2456,2458,C2P1,PERFORMANCE_REQUIREMENT,"",Disposal,C2P1 Disposal  [2019: CP2.1]  A sanitary drainage system must ensure sewage is transferred from a sanitary plumbing system to an approved disposal system.,C2P1 Disposal  [2019: CP2.1]  A sanitary drainage system must ensure sewage is transferred from a sanitary plumbing system to an approved disposal system.,"",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Disposal,C2P1 Disposal  [2019: CP2.1]  A sanitary drainage system must ensure sewage is transferred from a sanitary plumbing system to an approved disposal system.,"","","","","","","",C2P1,"","","","","","",Ancillary,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P2,"",678,2459,2459,C2P2,OTHER,"",NT C2P2,NT C2P2,NT C2P2,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",NT C2P2,NT C2P2,"","","","","","","",C2P2,"","","","","","",Ancillary,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P2,"",679,2460,2464,C2P2,PERFORMANCE_REQUIREMENT,"",Swimming pool drainage,C2P2 Swimming pool drainage  [2019: CP2.2]  A swimming pool must have adequate means of draining the pool in a manner that will not—  (a) cause illness to people; or  (b) affect other property.,C2P2 Swimming pool drainage  [2019: CP2.2]  A swimming pool must have adequate means of draining the pool in a manner that will not—  (a) cause illness to people; or  (b) affect other property.,"",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Swimming pool drainage,C2P2 Swimming pool drainage  [2019: CP2.2]  A swimming pool must have adequate means of draining the pool in a manner that will not—  (a) cause illness to people; or  (b) affect other property.,"","","","","","","",C2P2,"","","","","","",Ancillary,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P3,"",680,2465,2467,C2P3,PERFORMANCE_REQUIREMENT,"",Access,C2P3 Access  [2019: CP2.1]  A sanitary drainage system must ensure there is access for maintenance and clearing a blockage.,C2P3 Access  [2019: CP2.1]  A sanitary drainage system must ensure there is access for maintenance and clearing a blockage.,"",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Access,C2P3 Access  [2019: CP2.1]  A sanitary drainage system must ensure there is access for maintenance and clearing a blockage.,"","","","","","","",C2P3,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P4,"",681,2468,2473,C2P4,PERFORMANCE_REQUIREMENT,"",Ventilation,"C2P4 Ventilation  [2019: CP2.1]  (1) A sanitary drainagesystem must ensure there is adequate ventilation to avoid foul air and gases accumulating in the sanitary drainage and sewerage system.  (2) A sanitary drainage system must ensure that ventilation is provided to avoid hydraulic load imbalance such that—  (a) there is less than a 1% likelihood during the annual peak hour that when any fixture discharges, air pressure at any trap seal exceeds ±375 Pa difference from atmospheric pressure; or  (b) an equivalent level of safety to human health is achieved as a system complying to(a).","C2P4 Ventilation  [2019: CP2.1]  (1) A sanitary drainagesystem must ensure there is adequate ventilation to avoid foul air and gases accumulating in the sanitary drainage and sewerage system.  (2) A sanitary drainage system must ensure that ventilation is provided to avoid hydraulic load imbalance such that—  (a) there is less than a 1% likelihood during the annual peak hour that when any fixture discharges, air pressure at any trap seal exceeds ±375 Pa difference from atmospheric pressure; or  (b) an equivalent level of safety to human health is achieved as a system complying to(a).","",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Ventilation,"C2P4 Ventilation  [2019: CP2.1]  (1) A sanitary drainagesystem must ensure there is adequate ventilation to avoid foul air and gases accumulating in the sanitary drainage and sewerage system.  (2) A sanitary drainage system must ensure that ventilation is provided to avoid hydraulic load imbalance such that—  (a) there is less than a 1% likelihood during the annual peak hour that when any fixture discharges, air pressure at any trap seal exceeds ±375 Pa difference from atmospheric pressure; or  (b) an equivalent level of safety to human health is achieved as a system complying to(a).","","","","","","","",C2P4,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P5,"",682,2474,2478,C2P5,PERFORMANCE_REQUIREMENT,"",Contamination,"C2P5 Contamination  [2019:CP2.1]  (1) A sanitary drainage system must ensure protection against internal contamination.  (2) A sanitary drainage system must avoid the entry of water, foul air and gases from the system into buildings.  (3) A sanitary drainagesystem must avoid the entry of surface water, sub-surface water and stormwater into the system.","C2P5 Contamination  [2019:CP2.1]  (1) A sanitary drainage system must ensure protection against internal contamination.  (2) A sanitary drainage system must avoid the entry of water, foul air and gases from the system into buildings.  (3) A sanitary drainagesystem must avoid the entry of surface water, sub-surface water and stormwater into the system.","",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Contamination,"C2P5 Contamination  [2019:CP2.1]  (1) A sanitary drainage system must ensure protection against internal contamination.  (2) A sanitary drainage system must avoid the entry of water, foul air and gases from the system into buildings.  (3) A sanitary drainagesystem must avoid the entry of surface water, sub-surface water and stormwater into the system.","","","","","","","",C2P5,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P6,"",683,2479,2481,C2P6,PERFORMANCE_REQUIREMENT,"",Uncontrolled discharge,C2P6 Uncontrolled discharge  [2019: CP2.1]  A sanitary drainage system must avoid blockage and uncontrolled discharge.,C2P6 Uncontrolled discharge  [2019: CP2.1]  A sanitary drainage system must avoid blockage and uncontrolled discharge.,"",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Uncontrolled discharge,C2P6 Uncontrolled discharge  [2019: CP2.1]  A sanitary drainage system must avoid blockage and uncontrolled discharge.,"","","","","","","",C2P6,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P7,"",684,2482,2488,C2P7,PERFORMANCE_REQUIREMENT,"",Damage,"C2P7 Damage  [2019: CP2.1]  (1) A sanitary drainage system must avoid damage from root penetration, superimposed loads or ground movement.  (2) A sanitary drainage system must avoid damage to existing buildings or siteworks.  (3) A sanitary drainagesystem must avoid damage to the Network Utility Operator’ssewerage system or other approved disposal system.  Notes  There are no Deemed-to-Satisfy Provisionsfor sanitary drainage systems to address ground movement.","C2P7 Damage  [2019: CP2.1]  (1) A sanitary drainage system must avoid damage from root penetration, superimposed loads or ground movement.  (2) A sanitary drainage system must avoid damage to existing buildings or siteworks.  (3) A sanitary drainagesystem must avoid damage to the Network Utility Operator’ssewerage system or other approved disposal system.  Notes  There are no Deemed-to-Satisfy Provisionsfor sanitary drainage systems to address ground movement.","",false,true,"","","","","","","","","","","","","",PERFORMANCE,NORMATIVE,ALWAYS,"",Damage,"C2P7 Damage  [2019: CP2.1]  (1) A sanitary drainage system must avoid damage from root penetration, superimposed loads or ground movement.  (2) A sanitary drainage system must avoid damage to existing buildings or siteworks.  (3) A sanitary drainagesystem must avoid damage to the Network Utility Operator’ssewerage system or other approved disposal system.  Notes  There are no Deemed-to-Satisfy Provisionsfor sanitary drainage systems to address ground movement.","","","","","","","",C2P7,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P8,"",685,2489,2489,C2P8,OTHER,"",VIC C2P8,VIC C2P8,VIC C2P8,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",VIC C2P8,VIC C2P8,"","","","","","","",C2P8,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2V1,"",686,2490,2491,C2V1,VERIFICATION_METHOD,"",Velocity and liquid-to-air ratio,C2V1 Velocity and liquid-to-air ratio  [2019: CV2.1],C2V1 Velocity and liquid-to-air ratio  [2019: CV2.1],"",false,false,"","","","","","","","","","","","","",VERIFICATION,NORMATIVE,ALWAYS,"",Velocity and liquid-to-air ratio,C2V1 Velocity and liquid-to-air ratio  [2019: CV2.1],"","","","","","","",C2V1,"","","","","","",HeatedWater,"","","",V3,"","","","","","","","","",C,C2,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::C2P1,"",687,2492,2500,C2P1,DEFINITION,"",Compliance with C2P1 is achieved if the sanitary drainage system is designed to operate with—,Compliance with C2P1 is achieved if the sanitary drainage system is designed to operate with—  (a) a liquid-to-air ratio of between 1 to 1 and 0.65 to 0.35; and  (b)   a minimum velocity of 0.8 m/s; and  (c) a maximum velocity of—  (i) 2 m/s under normal operating conditions; and  (ii)   3.5 m/s under surge conditions.  Explanatory Information  •   The purpose of the minimum velocity is to minimise the likelihood of blockage in the sanitary drainage system.  •   The maximum velocity is intended to minimise the likelihood of damage to the system.,Compliance with C2P1 is achieved if the sanitary drainage system is designed to operate with—  (a) a liquid-to-air ratio of between 1 to 1 and 0.65 to 0.35; and  (b)   a minimum velocity of 0.8 m/s; and  (c) a maximum velocity of—  (i) 2 m/s under normal operating conditions; and  (ii)   3.5 m/s under surge conditions.  Explanatory Information  •   The purpose of the minimum velocity is to minimise the likelihood of blockage in the sanitary drainage system.  •   The maximum velocity is intended to minimise the likelihood of damage to the system.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Compliance with C2P1 is achieved if the sanitary drainage system is designed to operate with—,Compliance with C2P1 is achieved if the sanitary drainage system is designed to operate with—  (a) a liquid-to-air ratio of between 1 to 1 and 0.65 to 0.35; and  (b)   a minimum velocity of 0.8 m/s; and  (c) a maximum velocity of—  (i) 2 m/s under normal operating conditions; and  (ii)   3.5 m/s under surge conditions.  Explanatory Information  •   The purpose of the minimum velocity is to minimise the likelihood of blockage in the sanitary drainage system.  •   The maximum velocity is intended to minimise the likelihood of damage to the system.,"","","","","","","",C2P1,"","","","","","",Ancillary,"","","",V3,"","","","","","","","","",C,C2,true
